tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Rurouni Kenshin: Trust and Betrayal,1,1,Kiru Otoko,"Aug 22, 2000",8.6,133,"Episode of how Kenshin came under the wing of Soujiro Hiko the 13th, how he was trained and how he became a manslayer.",https://www.imdb.com/title/tt5784542/,tt0203082,"In the era of Japan's Meiji Restoration, an assassin regains his humanity."
Rurouni Kenshin: Trust and Betrayal,1,2,Mayoi Neko,"Aug 22, 2000",8.4,121,"The second episode details Kenshin's role in the revolution, how he met Tomoe, and how the rebellion was almost quelled.",https://www.imdb.com/title/tt5784544/,tt0203082,"In the era of Japan's Meiji Restoration, an assassin regains his humanity."
Rurouni Kenshin: Trust and Betrayal,1,3,Yoi no Satoyama,"Nov 14, 2000",8.6,127,The third episode details how Kenshin lived with Tomoe and married her as a cover until his side replenished its forces to continue the rebellion.,https://www.imdb.com/title/tt5784546/,tt0203082,"In the era of Japan's Meiji Restoration, an assassin regains his humanity."
Rurouni Kenshin: Trust and Betrayal,1,4,Juuji Kizu,"Nov 14, 2000",9.1,136,"The fourth episode is about the betrayal against Kenshin, how he lived for the next few years as a manslayer, and the origin of his cross-shaped scar.",https://www.imdb.com/title/tt5784548/,tt0203082,"In the era of Japan's Meiji Restoration, an assassin regains his humanity."
