tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Scenes from a Marriage,1,1,Oskuld och panik,"Apr 11, 1973",8.7,361,"Johan and Marianne had been happily married for ten years, and led a comfortable life with their two daughters. They were interviewed about their marriage status one day. Later at a dinner party, their friends, Peter and Katarina, a couple, quarreled about setting restrictions on each other in a marriage. When Marianne got pregnant again, Johan took it unenthusiastica... Read all",tt0070644
Scenes from a Marriage,1,2,Konsten att sopa under mattan,"Apr 18, 1973",8.4,322,"Johan and Marianne had a disagreement about certain household issue. Later, they were both led to doubt the role of love in marriage after talking to someone else when at work. They met at lunch but failed to reach out to each other. They talked again that night about their deteriorating sex life, and finally agreed to drop these matters and sweep them under the rug.",tt0070644
Scenes from a Marriage,1,3,Paula,"Apr 25, 1973",8.9,331,"Johan came home unexpectedly and told Marianne that he'd been in a love affair with someone named Paula. After his declaration of breaking away from the past, and Marianne's failing to detain him, Johan drove away.",tt0070644
Scenes from a Marriage,1,4,Tåredalen,"May 2, 1973",8.7,311,"A year had passed since Johan left Marianne. One day they got back in touch and Marianne invited Johan over for dinner. Johan received an offer of job in the US, but was not getting along well with Paula, and Marianne was developing a new relationship with a man. But they were both apprehensive and wanted shelter from each other, so they decided to go to bed together.... Read all",tt0070644
Scenes from a Marriage,1,5,Analfabeterna,"May 9, 1973",8.9,312,"Johan and Marianne planned to finalize their divorce after several years. They met in order to sign the papers but it was an extremely difficult task to carry out. Touching a low point in his life, Johan balked at getting divorced, thus triggering a bitter altercation between the two of them.",tt0070644
Scenes from a Marriage,1,6,Mitt i natten i ett mörkt hus någonstans i världen,"May 16, 1973",8.6,296,Johan and Marianne both had their new life. One day they reunited and went to the summer cottage where they spent their finest hours together as man and wife. They treated each other friendly and kindly and found peace in each other's arms once again.,tt0070644
