tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Delhi Crime,1,1,Episode #1.1,"Mar 22, 2019",8.7,474,"After two battered victims are found on the side of the road, South District Commissioner of Police Vartika Chaturvedi assembles a crack team to find the perpetrators of a heinous rape.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,2,Episode #1.2,"Mar 22, 2019",8.5,396,"With very few clues, the cops call in all favors to find the bus that dumped the victims. Vartika herself stakes out the Ravi Dass slum where her efforts pay off and the first suspect, Jai Singh, is apprehended.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,3,Episode #1.7,"Mar 22, 2019",8.6,364,"Sudhir catches his man - who turns out to be a minor - as Neeti juggles watching over the female victim with riot squad duty at India Gate. After a chase in Naxal territory, Jairaj nabs the final suspect.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,4,Episode #1.3,"Mar 22, 2019",8.5,383,"Vartika and her top officer Bhupendra interrogate Jai Singh, who confesses to the crime, and provides a list of his five accomplices, two of whom are quickly caught.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,5,Episode #1.4,"Mar 22, 2019",8.2,353,"In a remote Rajasthani village, Sudhir manages to catch a fourth perpetrator. Back in Delhi, Vartika and Commissioner of Police Kumar are under heavy political pressure to defend Delhi Police from charges of incompetence.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,6,Episode #1.5,"Mar 22, 2019",8.0,344,"Vartika's daughter Chandni gets caught up in protests as public outrage comes to a boil in Delhi. Sudhir closes in on the fifth suspect, while Jairaj and his team travel to Bihar, hot on the trail of the sixth.",tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
Delhi Crime,1,7,Episode #1.6,"Mar 22, 2019",8.2,341,The male victim jeopardizes the case by talking to the media while pressure continues to escalate as Vartika and Kumar are targeted by the Chief Minister.,tt9398466,"Based on the Nirbhaya case, Delhi Crime follows the Delhi Police investigation into the finding of the men who perpetrated this crime."
