tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Chernobyl,1,1,1:23:45,"May 6, 2019",9.4,51000,Plant workers and firefighters put their lives on the line to control a catastrophic April 1986 explosion at a Soviet nuclear power plant.,https://www.imdb.com/title/tt8162428/,tt7366338,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
Chernobyl,1,2,Please Remain Calm,"May 13, 2019",9.6,49000,"With untold millions at risk, Ulana makes a desperate attempt to reach Valery and warn him about the threat of a second explosion.",https://www.imdb.com/title/tt8482972/,tt7366338,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
Chernobyl,1,3,"Open Wide, O Earth","May 20, 2019",9.5,46000,Valery creates a detailed plan to decontaminate Chernobyl; Lyudmilla ignores warnings about her firefighter husband's contamination.,https://www.imdb.com/title/tt9166672/,tt7366338,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
Chernobyl,1,4,The Happiness of All Mankind,"May 27, 2019",9.4,43000,Valery and Boris attempt to find solutions to removing the radioactive debris; Ulana attempts to find out the cause of the explosion.,https://www.imdb.com/title/tt9166678/,tt7366338,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
Chernobyl,1,5,Vichnaya Pamyat,"Jun 3, 2019",9.8,58000,"Valery, Boris and Ulana risk their lives and reputations to expose the truth about Chernobyl.",https://www.imdb.com/title/tt9166696/,tt7366338,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
