tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Oz,1,1,The Routine,"Jul 12, 1997",8.5,2682,"In the 'Emerald City' experimental unit of Oswald State Penitentiary, we meet some of the diverse inmates who exist in a pecking order of Gangbangers, Latinos, Muslims, Westies, Aryans and Wiseguys.",https://www.imdb.com/title/tt0668322/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,2,"Visits, Conjugal and Otherwise","Jul 14, 1997",8.2,2306,"With Schibetta and the prison brass in a race to uncover Ortolani's killer (for very different reasons), we see how inmates react to visits both from their wives and (in one case) family members who are also in prison.",https://www.imdb.com/title/tt0668330/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,3,God's Chillin',"Jul 21, 1997",8.1,2187,"Friction is growing in the wake of two deaths so Said, Wiseguy leader Schibetta and Gangbanger Jefferson Keane are brought together by Warden Glynn, who tells them to keep their boys quiet or else he'll lock the prison down.",https://www.imdb.com/title/tt0668299/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,4,Capital P,"Jul 28, 1997",8.3,2138,"Governor Devlin has reinstated capital punishment in the state--and the first Oz prisoner scheduled to die is Jefferson Keane, who killed a Latino in their skirmish. Before he's executed, Keane donates a kidney to his ailing sister.",https://www.imdb.com/title/tt0668288/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,5,Straight Life,"Aug 4, 1997",8.3,2056,"The infiltration of drugs into Oz has reached scary levels, and the efforts of McManus and Glynn to find out who's smuggling backfire in a deadly way. Despite a lockdown, drugs continue to trickle in--and the blame shifts to corrupt officials.",https://www.imdb.com/title/tt0668319/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,6,To Your Health,"Aug 11, 1997",8.4,2027,Ricardo is discovered to suffer from Alzheimer's; Beecher flips out and sends Schillinger to the hospital; mob boss Schibetta develops stomach problems thanks to some ground glass; and Said has a heart attack.,https://www.imdb.com/title/tt0668325/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,7,Plan B,"Aug 18, 1997",8.8,2098,"A recovered Said ostracizes Huseni Mershah for turning his back on him when he was dying--and orders all the Muslims to cast him out. Impressed by Said's power, Groves decides to kill Glynn in his honor, but ends up stabbing an officer by mistake.",https://www.imdb.com/title/tt0668314/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,1,8,A Game of Checkers,"Aug 25, 1997",9.2,2422,"After a visit with his sons, Schillinger realizes he needs to get paroled. He convinces McManus to let him return to Em City with the condition that he leaves Beecher alone. Beecher comes out of the hole hell-bent on making sure Schillinger doesn't get paroled. McManus gets wind of Wittlesey and Ross' contraband operation and orders her to shut it down. Ross makes it very clear to her that this will not happen. The Muslims meet and discuss how the riot will begin. However, two rednecks beat them to it by fighting over a game of checkers. This causes all the inmates to...",https://www.imdb.com/title/tt0668282/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,2,1,The Tip,"Jul 11, 1998",8.1,1972,"Season Two premiere. In the aftermath of the riot that killed six inmates and two officers, Oz is locked down, and Emerald City prisoners are sent either to solitary or gen pop. A special committee is appointed to investigate the riot.",https://www.imdb.com/title/tt0668323/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
Oz,2,2,Ancient Tribes,"Jul 20, 1998",8.1,1920,"Ten months after the riot, Em City is reopened. A recovered McManus creates a council of group representatives to keep order, and initiates classes to help inmates get high-school equivalency diplomas.",https://www.imdb.com/title/tt0668285/,tt0118421,A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.
