tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Attack on Titan,1,1,"To You, in 2000 Years: The Fall of Shiganshina, Part 1","Sep 28, 2013",9.3,19500,"After 100 years of peace, humanity is suddenly reminded of the terror of being at the Titans' mercy.",https://www.imdb.com/title/tt2825724/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,2,"That Day: The Fall of Shiganshina, Part 2","May 10, 2014",8.8,14616,"After the Titans break through the wall, the citizens of Shiganshina must run for their lives. Those that do make it to safety find a harsh life waiting for them, however.",https://www.imdb.com/title/tt2844574/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,3,"A Dim Light Amid Despair: Humanity's Comeback, Part 1","May 17, 2014",8.6,13922,"Eren begins his training with the Cadet Corps, but questions about his painful past overwhelm him. When he struggles with a maneuvering exercise, Berholt and Reiner offer kindly advice.",https://www.imdb.com/title/tt2858742/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,4,"The Night of the Closing Ceremony: Humanity's Comeback, Part 2","May 24, 2014",8.9,13366,"Annie proves her skill in a sparring session, Jan dreams of serving alongside the King, and graduation day brings shocking revelations - along with a sudden outbreak of violence.",https://www.imdb.com/title/tt2858740/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,5,"First Battle: The Struggle for Trost, Part 1","May 31, 2014",9.4,14322,"The Colossal Titan appears, and a horde of titans after him. Reluctant to repeat the story of Shiganshina, Eren and the scouts are determined to fight for Trost, unaware that this isn't as easy as they might have thought.",https://www.imdb.com/title/tt2879076/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,6,"The World the Girl Saw: The Struggle for Trost, Part 2","Jun 7, 2014",9.1,13130,"Armin tries to cope with the loss of his friends and allies after Titans massacre his squad. Elsewhere in the city, Mikasa manages to take out several of the monsters, which brings back tragic memories of her past and the first time she met Eren.",https://www.imdb.com/title/tt2899140/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,7,"Small Blade: The Struggle for Trost, Part 3","Jun 14, 2014",9.1,12666,"Cornered by the titans and out of gas, the desperation takes over the scouts. After hearing the news about Armin's squad, Mikasa encourages her mates in order to continue fighting at any cost.",https://www.imdb.com/title/tt2928458/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,8,"I Can Hear His Heartbeat: The Struggle for Trost, Part 4","Jun 21, 2014",9.3,12961,"Armin comes up with a risky plan that pits Titan against Titan as the abandoned Cadets aim to take back their headquarters. Getting into the building may be possible, but getting out alive and refueled will mean facing more of the giants.",https://www.imdb.com/title/tt2928456/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,9,"Whereabouts of His Left Arm: The Struggle for Trost, Part 5","Jun 28, 2014",9.0,12321,A miraculous return is met with anger and fear. Cannons are fixed on Eren as he struggles to remember what happened to him inside the belly of a monster. One question is all that matters: is Eren human or Titan?,https://www.imdb.com/title/tt2955788/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
Attack on Titan,1,10,"Response: The Struggle for Trost, Part 6","Jul 12, 2014",8.7,12021,"Cadets react to Eren's transformation with doubt and fear as he struggles to understand it himself. If Armin can't talk the commander into using Eren's newfound powers for the good of humanity, all hope of stopping the Titans may be lost.",https://www.imdb.com/title/tt2955786/,tt2560140,"After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction."
