tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Flight of the Conchords,1,1,Sally,"Jun 17, 2007",8.1,946,"Transplanted New Zealanders Bret and Jemaine--a.k.a. Flight of the Conchords--search for romance and gigs in New York City. At a bohemian party, Jemaine falls for Sally (who used to date Bret), but Bret spoils the moment back at their apartment.",https://www.imdb.com/title/tt1006987/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,2,Bret Gives Up the Dream,"Jun 24, 2007",8.2,759,"Desperate for cash, Bret and Jemaine decide to get jobs. Only Bret is successful--he gets a job holding up signs. When Murray books them a show, Bret can't get off work, so Jemaine is forced to play with a replacement: a recording of Bret.",https://www.imdb.com/title/tt1034827/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,3,Mugged,"Jul 1, 2007",8.7,857,"Bret loses Jemaine's trust by abandoning him to a 'gang' of two, and fears the worst when Jemaine doesn't come home.",https://www.imdb.com/title/tt0982049/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,4,Yoko,"Jul 8, 2007",8.5,704,"Murray is perturbed when Bret cancels a band tour to be with his girlfriend Coco. Jemaine's dismay, coupled with the betrayal felt by lone fan Mel (who has a crush on Bret), threatens the band's future.",https://www.imdb.com/title/tt1004298/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,5,Sally Returns,"Jul 15, 2007",8.1,641,"A lonely Jemaine runs into Sally, who dumped him (and Bret) earlier in the year. Envisioning a new life with Sally, Jemaine's dreams take a detour when he learns she won't spend time with him until he gets his own place.",https://www.imdb.com/title/tt1047196/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,6,Bowie,"Jul 22, 2007",8.1,674,"Upset when Murray says he's too small during a photo shoot, Bret decides that Jemaine can help him get over his funk. That night, a 1972-era David Bowie advises Bret to wear an eye patch. The plan backfires when Bret has depth-perception problems.",https://www.imdb.com/title/tt1047195/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,7,Drive By,"Jul 29, 2007",8.4,669,"Dissed by a rude fruit vendor, Bret and Jemaine concoct an animated music video in retaliation. But as slights against the boys continue, Bret and Jemaine find themselves in the middle of a race war with anti-Kiwi mutha 'uckas.",https://www.imdb.com/title/tt1031780/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,8,Girlfriends,"Aug 5, 2007",8.3,637,Brett and Jemaine encounter girlfriend problems in the USA.,https://www.imdb.com/title/tt1011396/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,9,What Goes on Tour,"Aug 12, 2007",8.3,603,"Using the band's 'emergency fund,' Murray organizes a warm-up tour before a big gig in Central Park. At a bar, the boys get hooked by some 'mermaids' from a women's water-polo team--nearly ruining the tour and their relationship with Murray.",https://www.imdb.com/title/tt1036019/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
Flight of the Conchords,1,10,New Fans,"Aug 19, 2007",8.3,600,"The Conchords triple their fan base after playing a local world music jam, but Mel is suspicious of the two new fans' motives.",https://www.imdb.com/title/tt1033815/,tt0863046,"Bret and Jemaine are Flight of the Conchords, a folk-rock band from New Zealand living in New York City in search of stardom."
