tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Harley Quinn,1,1,'Til Death Do Us Part,"Nov 29, 2019",8.3,1848,"Harley sets off to rule Gotham City and separate herself from being known as ""Joker's Girlfriend""",https://www.imdb.com/title/tt7669548/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,2,A High Bar,"Dec 6, 2019",8.4,1480,Harley makes an effort to impress the Legion of Doom.,https://www.imdb.com/title/tt11290058/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,3,"So, You Need A Crew?","Dec 13, 2019",8.1,1347,Harley looks to recruit her very own crew.,https://www.imdb.com/title/tt11272266/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,4,Finding Mr. Right,"Dec 20, 2019",8.7,1368,"Anxious for more publicity, Harley sets out to find a nemesis.",https://www.imdb.com/title/tt11272252/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,5,Being Harley Quinn,"Dec 27, 2019",7.8,1263,Harley has an identity crisis that sends her into a strange brain freeze. Dr. Psycho leads the team into Harley's mind to find the source of the problem.,https://www.imdb.com/title/tt11368510/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,6,"You're a Damn Good Cop, Jim Gordon","Jan 3, 2020",8.1,1177,"When Clayface loses his arm in a heist, it turns out to be not only evidence for Jim Gordon, but also a key witness against Harley and her crew.",https://www.imdb.com/title/tt11272292/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,7,The Line,"Jan 10, 2020",8.0,1136,"Harley recruits her friend and mentor Queen of Fables to help her steal a force field from STAR Labs, to steal a weather-changing machine, so she can impress the Legion of Doom. Meanwhile, Poison Ivy dates Kite Man.",https://www.imdb.com/title/tt11543486/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,8,L.O.D.R.S.V.P,"Jan 17, 2020",8.2,1081,"Harley gets an invite to the Legion of Doom's prospective members party, but Ivy discovers that it's her Lex Luthor is really after.",https://www.imdb.com/title/tt11586546/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,9,A Seat at the Table,"Jan 24, 2020",8.3,1053,"Ivy and the crew find themselves abandoned when Harley pursues her dream after the Legion makes her a member - and Joker woos her. But when he uses her to escape Batman, Harley realizes that she's made a mistake...but it may be too late to fix things with her friends.",https://www.imdb.com/title/tt11634144/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,10,Bensonhurst,"Jan 31, 2020",8.4,1034,"Harley discovers that she can go home again - but it's very dangerous. As Harley reconciles with her father, Ivy tries to escape from the factory and Frank drives to the rescue.",https://www.imdb.com/title/tt11632574/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,11,Harley Quinn Highway,"Feb 7, 2020",8.1,1011,"Harley reunites her crew and they set out to save Ivy, who has fallen into Scarecrow's hands and is a vital part of the villain's plan.",https://www.imdb.com/title/tt11632576/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,12,Devil's Snare,"Feb 14, 2020",8.7,1089,Harley and her crew attempt to rescue Gotham from the hands of Joker and Queen of Fables.,https://www.imdb.com/title/tt11632578/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,1,13,The Final Joke,"Feb 21, 2020",8.7,1033,"Ivy is dead, Harley's crew is captured, and Batman is his captive. Joker has everything he's ever wanted - but is it enough without Harley at his side?",https://www.imdb.com/title/tt11632580/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,1,New Gotham,"Apr 3, 2020",8.1,972,"After Gotham is declared no longer part of the United States, the newly formed Injustice League tries to seize control of the city away from Harley.",https://www.imdb.com/title/tt11839270/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,2,Riddle U,"Apr 10, 2020",8.3,928,"Harley and Ivy go undercover as college students to take down Riddler, who's made himself dean of the local university with sinister plans for students.",https://www.imdb.com/title/tt12119842/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,3,Catwoman,"Apr 17, 2020",8.0,904,Harley gets Catwoman to help her and Ivy steal a flamethrower they need to take on Mr. Freeze.,https://www.imdb.com/title/tt12120726/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,4,Thawing Hearts,"Apr 24, 2020",8.7,979,"Harley goes after Freeze, while Ivy and Kite Man look for a wedding venue.",https://www.imdb.com/title/tt12158200/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,5,"Batman's Back, Man","May 1, 2020",8.5,968,"While Bruce is frustrated by his inability to fight crime because of his injuries, Bane insists that Two-Face make him a full partner now that Harley has killed the other members of the Injustice League. Batgirl emerges from the shadows to fight crime in Gotham, and carry on the Bat tradition - whether Batman wants her to or not.",https://www.imdb.com/title/tt12210750/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,6,All the Best Inmates Have Daddy Issues,"May 8, 2020",8.9,1020,"When Harley and Ivy spot a seemingly sane Joker, they debate whether people can change at their core, revisiting a flashback about Harleen Quinzel's first day at Arkham Asylum.",https://www.imdb.com/title/tt12246510/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,7,There's No Place to Go but Down,"May 15, 2020",8.9,1159,"Two-Face has Harley and Ivy sentenced to life in Bane's prison, which is a giant pit in the ground; Jim Gordon and Batgirl vow to take back the GCPD headquarters from Two-Face.",https://www.imdb.com/title/tt12290468/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
Harley Quinn,2,8,Inner (Para) Demons,"May 22, 2020",8.5,896,"Harley covers up for the ""kiss"" by going to Apokolips to get an army to conquer Gotham.",https://www.imdb.com/title/tt12333878/,tt7658402,"The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City."
