tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Jinx: The Life and Deaths of Robert Durst,1,1,A Body in the Bay,"Feb 8, 2015",8.3,928,"In 2001, a dismembered corpse is found floating in Galveston Bay, Texas.",tt4299972
The Jinx: The Life and Deaths of Robert Durst,1,2,Poor Little Rich Boy,"Feb 15, 2015",8.1,828,Durst reveals details about his childhood including witnessing his mother's suicide.,tt4299972
The Jinx: The Life and Deaths of Robert Durst,1,3,The Gangsters Daughter,"Feb 22, 2015",8.2,806,A tip leads a district attorney to re-open the investigation into the disappearance of Kathie Durst.,tt4299972
The Jinx: The Life and Deaths of Robert Durst,1,4,The State of Texas vs. Robert Durst,"Mar 1, 2015",8.6,814,"In 2003, Galveston, Texas, becomes a media circus as the press descends to cover Durst's trial.",tt4299972
The Jinx: The Life and Deaths of Robert Durst,1,5,Family Values,"Mar 8, 2015",8.7,822,Family and friends of Kathie Durst continue to hunt for the truth about what happened to her.,tt4299972
The Jinx: The Life and Deaths of Robert Durst,1,6,"""What the Hell Did I Do?""","Mar 15, 2015",9.4,1100,Filmmakers spend nearly a decade investigating Robert Durst and his alleged crimes.,tt4299972
