tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Making a Murderer,1,1,Eighteen Years Lost,"Dec 18, 2015",8.2,1861,"A man is charged for a crime he didn't commit. All the evidence points to some one else, so why don't the police investigate them? Small town, bad family name? A great miscarriage of justice is just the beginning for Steve Avery.",https://www.imdb.com/title/tt5237706/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,2,Turning the Tables,"Dec 18, 2015",8.4,1595,"As Steven starts creating a new life for himself, he pursues a lawsuit against Manitowoc County law enforcement officials for corruption in his case.",https://www.imdb.com/title/tt5237714/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,3,Plight of the Accused,"Dec 18, 2015",8.7,1543,"Steven is back in jail, charged with murder, but there are troubling questions about how he was arrested and why.",https://www.imdb.com/title/tt5255582/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,4,Indefensible,"Dec 18, 2015",8.9,1571,"An unexpected confession casts doubt on Steven's role in the murder case, but the new suspect gives conflicting accounts of what occurred.",https://www.imdb.com/title/tt5255590/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,5,The Last Person to See Teresa Alive,"Dec 18, 2015",8.7,1446,"As Steven's trial begins, his attorneys argue that law enforcement officials framed him and were negligent in not pursuing other leads in the case.",https://www.imdb.com/title/tt5257872/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,6,Testing the Evidence,"Dec 18, 2015",8.4,1344,Steven's attorneys cross-examine forensic experts about contaminated evidence and the absence of proof linking Steven to the crime.,https://www.imdb.com/title/tt5257920/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,7,Framing Defense,"Dec 18, 2015",8.4,1315,"As the murder trial continues, Steven's attorneys present their case that law enforcement officials planted evidence to frame him.",https://www.imdb.com/title/tt5257962/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,8,The Great Burden,"Dec 18, 2015",8.4,1303,"After two long days of closing arguments, the jury deliberates. Steven's fate hinges on whether the jury believes police misconduct may have occurred.",https://www.imdb.com/title/tt5258034/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,9,Lack of Humility,"Dec 18, 2015",8.5,1297,"Steven's trial is over, but a new one is just beginning. Will the jury find the suspect's confession or his conflicting statements more believable?",https://www.imdb.com/title/tt5258124/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,1,10,Fighting for Their Lives,"Dec 18, 2015",8.5,1300,"In the years after Steven and Brendan's very public trials, the various members of the Avery family struggle to mend their broken lives.",https://www.imdb.com/title/tt5258146/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,1,Number 18,"Oct 19, 2018",7.9,982,Powerhouse lawyer Kathleen Zellner offers to take Steven's case; Brendan's postconviction lawyers fight in federal court to try and get him released.,https://www.imdb.com/title/tt5895818/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,2,Words and Words Only,"Oct 19, 2018",8.1,861,Brendan's lawyers work to prove his conviction was based on a coerced confession; Kathleen tests Steven in new ways and visits the alleged crime scene.,https://www.imdb.com/title/tt6009330/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,3,A Legal Miracle,"Oct 19, 2018",8.2,834,Kathleen's forensic experts review the evidence found in Steven's burn pit; A 1996 statute limits Brendan's chances of success in federal court.,https://www.imdb.com/title/tt6009334/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,4,Welcome to Wisconsin,"Oct 19, 2018",8.0,797,"Cautiously optimistic, Steven and his family wait to hear important news about his case; Kathleen files a motion for new scientific testing.",https://www.imdb.com/title/tt6009332/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,5,What + Why = Who,"Oct 19, 2018",8.1,754,"Searching for evidence of tampering, Kathleen visits Steven's trailer; A new twist on Brendan's case sends his family on an emotional rollercoaster.",https://www.imdb.com/title/tt9045466/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,6,Everything Takes Time,"Oct 19, 2018",8.1,749,Kathleen obtains access to some of the original physical evidence from the case; The former prosecutor holds a press conference.,https://www.imdb.com/title/tt9045468/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,7,Item FL,"Oct 19, 2018",8.1,745,Kathleen runs new tests on the bullet believed to have killed Teresa Halbach and tracks Teresa's movements on the day she disappeared.,https://www.imdb.com/title/tt9045470/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,8,Special Care,"Oct 19, 2018",8.4,761,Kathleen uncovers evidence about one of the State's star witnesses; Brendan's case takes another unexpected turn.,https://www.imdb.com/title/tt9045472/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,9,Friday Nite,"Oct 19, 2018",8.7,833,"A witness comes forward with new information about Teresa's car; Kathleen attempts to build the timeline of what happened to Teresa on Oct. 31, 2005.",https://www.imdb.com/title/tt9045474/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
Making a Murderer,2,10,Trust No One,"Oct 19, 2018",8.7,863,Kathleen makes two of the biggest discoveries of the case; Brendan's lawyers take his case to the next level.,https://www.imdb.com/title/tt9045476/,tt5189670,"Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime."
