tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
What We Do in the Shadows,1,1,Pilot,"Mar 27, 2019",8.0,2735,The vampires try to plan a lavish blood feast in honor of a visit by their ancient master from the Old Country.,https://www.imdb.com/title/tt8489306/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,2,City Council,"Apr 3, 2019",7.9,2322,The vampires get embroiled in local Staten Island politics as their first step to world domination.,https://www.imdb.com/title/tt8479420/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,3,Werewolf Feud,"Apr 10, 2019",8.2,2236,The fragile truce between the vampires and Staten Island's werewolves is tested; Colin Robinson finds romance with a new coworker.,https://www.imdb.com/title/tt8479422/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,4,Manhattan Night Club,"Apr 17, 2019",7.9,2037,"The vampires venture into Manhattan, to make an alliance with an old friend who is now the king of the Manhattan vampires.",https://www.imdb.com/title/tt8479424/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,5,Animal Control,"Apr 24, 2019",8.1,1997,"Laszlo, in bat form, is captured by Staten Island Animal Control and must be rescued, while Nadja can no longer resist reconnecting with her reincarnated lover Gregor.",https://www.imdb.com/title/tt8479428/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,6,Baron's Night Out,"May 1, 2019",8.8,2341,The Baron awakens from his slumber and demands to experience the wonders of the New World in a night out in the town.,https://www.imdb.com/title/tt8479426/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,7,The Trial,"May 8, 2019",9.3,3497,The vampires must defend themselves as an international vampire tribunal gathers to judge them for their transgressions.,https://www.imdb.com/title/tt8479430/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,8,Citizenship,"May 15, 2019",8.2,1801,"Nadja trains Jenna on how to take her first victim, and Nandor applies for American citizenship.",https://www.imdb.com/title/tt8479432/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,9,The Orgy,"May 22, 2019",7.9,1745,Tensions run high as the vampires prepare to host the Biannual Vampire Orgy.,https://www.imdb.com/title/tt8479434/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,1,10,Ancestry,"May 29, 2019",8.4,1747,Nandor visits one of his living descendants; a lover from Nadja's past reemerges.,https://www.imdb.com/title/tt8479436/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,2,1,Resurrection,"Apr 15, 2020",8.4,1732,"Nadja and Laszlo's new familiar poses problems for Guillermo, and the vampires enlist the services of a local necromancer.",https://www.imdb.com/title/tt10299836/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,2,2,Ghosts,"Apr 15, 2020",8.0,1640,"The vampires hold a seance to deal with a ghost infestation, which leads to a larger infestation.",https://www.imdb.com/title/tt11252960/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,2,3,Brain Scramblies,"Apr 22, 2020",8.2,1585,"The vampires attend their first human Super Bowl party, while Guillermo's search for virgins uncovers a deadly threat.",https://www.imdb.com/title/tt11582948/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
What We Do in the Shadows,2,4,The Curse,"Apr 29, 2020",8.6,1674,"While the vampires fear they've been electronically cursed, Guillermo tries to thwart a deadly threat to his masters.",https://www.imdb.com/title/tt11582966/,tt7908628,"A look into the daily (or rather, nightly) lives of three vampires, who've lived together for over 100 years, on Staten Island."
