tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
True Detective,1,1,The Long Bright Dark,"Jan 12, 2014",8.9,21227,"In 2012, former detective partners Rust Cohle and Martin Hart recap one of their very first cases together involving a serial killer, back in 1995.",https://www.imdb.com/title/tt2657398/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,2,Seeing Things,"Jan 19, 2014",8.8,18325,Cohle and Hart travel around trying to track down leads to their case. Darker sides of Hart's personal and family lives are revealed.,https://www.imdb.com/title/tt2704380/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,3,The Locked Room,"Jan 26, 2014",9.1,17865,Cohle and Martin finally get a new wind in the case and can confirm a suspect. Martin's mistress gets on with somebody else leaving him furious. Cohle's theory becomes increasingly more convincing than ever.,https://www.imdb.com/title/tt2790184/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,4,Who Goes There,"Feb 9, 2014",9.6,26852,"Martin is faced with marital problems. The search for Reggie Ledoux leads the detectives to a motorcycle gang called the Iron Crusaders, which Rust worked undercover in the past.",https://www.imdb.com/title/tt2790174/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,5,The Secret Fate of All Life,"Feb 16, 2014",9.5,19960,Hart and Cohle share the spoils of a solved case; Papania and Gilbough confront the detectives with troubling new intelligence.,https://www.imdb.com/title/tt2790196/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,6,Haunted Houses,"Feb 23, 2014",9.2,16534,"Cohle's activities in 2002, when his partnership with Hart disintegrated and he quit the force, are recalled by Maggie.",https://www.imdb.com/title/tt2790238/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,7,After You've Gone,"Mar 2, 2014",9.2,16197,Cohle and Hart try to discover if a series of missing persons reports could be related to the Dora Lange murder and the Tuttle family.,https://www.imdb.com/title/tt2790240/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,1,8,Form and Void,"Mar 9, 2014",9.5,23009,An overlooked detail provides Hart and Cohle with an important new lead in their 17-year-old case.,https://www.imdb.com/title/tt2790254/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,1,The Western Book of the Dead,"Jun 21, 2015",7.7,13856,"A bizarre murder brings together three police officers and a career criminal in the corrupt city of Vinci, California.",https://www.imdb.com/title/tt3792838/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,2,Night Finds You,"Jun 28, 2015",7.8,9686,"Ray, Ani, and Paul are assigned to Casper's murder case. Frank tries to keep his business deals going, even after Caspere's death.",https://www.imdb.com/title/tt4057166/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,3,Maybe Tomorrow,"Jul 5, 2015",7.4,8520,Paul works the prostitute angle; Frank receives the first casualty in a secret war.,https://www.imdb.com/title/tt4057164/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,4,Down Will Come,"Jul 12, 2015",8.2,9199,The detail works a pawn shop lead to close in on a suspect in the Caspere case. Frank revisits his past to pay for the present.,https://www.imdb.com/title/tt4057168/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,5,Other Lives,"Jul 19, 2015",7.7,7668,Ray and Frank consider new life choices; Ani and Paul go up to the coast to follow a lead.,https://www.imdb.com/title/tt4057170/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,6,Church in Ruins,"Jul 26, 2015",8.3,8281,"Desperate to locate a missing woman with intel about Caspere, Frank meets with Mexican drug dealers; Ani infiltrates an exclusive inner circle, with Ray and Paul keeping close tabs.",https://www.imdb.com/title/tt4057176/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,7,Black Maps and Motel Rooms,"Aug 2, 2015",8.7,9483,"As Ani, Paul, and Ray get closer to finding out the truth about Caspere, circumstances become more dangerous for them all and everyone around them. Frank deals with an inside betrayal, learns important information, and plans his next move.",https://www.imdb.com/title/tt4057172/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,2,8,Omega Station,"Aug 9, 2015",8.1,10959,Ray and Ani attempt to escape their desperate situation while Frank ties up some loose ends.,https://www.imdb.com/title/tt4057174/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,1,The Great War and Modern Memory,"Jan 13, 2019",8.6,8593,The disappearance of a young brother and sister leads to a frantic search which will haunt one detective for the rest of his life.,https://www.imdb.com/title/tt6710716/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,2,Kiss Tomorrow Goodbye,"Jan 13, 2019",8.2,6757,"As the search for Julie continues, the doll discovered at the crime scene provokes a reaction, while Wayne and Roland learn of a potential suspect.",https://www.imdb.com/title/tt7320860/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,3,The Big Never,"Jan 20, 2019",7.9,5904,"The search for Julie brings Wayne and Amelia together again, Wayne and Roland retrace their investigation to spot missed clues, while one White Finger resident receives a warning.",https://www.imdb.com/title/tt7320868/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,4,The Hour and the Day,"Jan 27, 2019",8.1,5671,Wayne and Roland investigate possible connections between the local church and the Purcell crimes as tensions in West Finger reach boiling point.,https://www.imdb.com/title/tt7320854/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,5,If You Have Ghosts,"Feb 1, 2019",8.4,5786,"In 1980, all hell breaks loose at the home of Woodard, while in the present, Wayne and Roland reconnect after Wayne makes a discovery.",https://www.imdb.com/title/tt7320886/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,6,Hunters in the Dark,"Feb 10, 2019",8.4,5561,"In 1990, Wayne and Roland revisit the Purcell case to uncover previously hidden or forgotten clues, while Tom looks for answers and two faces from the past resurface.",https://www.imdb.com/title/tt7320878/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,7,The Final Country,"Feb 17, 2019",8.6,5683,"In 1990, following an apparent suicide, the Purcell case is deemed solved, but Wayne and Roland have other ideas, which leads them to a defining course of action.",https://www.imdb.com/title/tt8215522/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
True Detective,3,8,Now Am Found,"Feb 24, 2019",8.0,7296,"Wayne struggles to hold on to his memories, and his grip on reality, as the truth behind the Purcell case is finally revealed.",https://www.imdb.com/title/tt8215524/,tt2356777,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
