tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Game of Thrones,1,1,Winter Is Coming,"Apr 17, 2011",9.0,46131,Eddard Stark is torn between his family and an old friend when asked to serve at the side of King Robert Baratheon; Viserys plans to wed his sister to a nomadic warlord in exchange for an army.,https://www.imdb.com/title/tt1480055/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,2,The Kingsroad,"Apr 24, 2011",8.7,35024,"While Bran recovers from his fall, Ned takes only his daughters to King's Landing. Jon Snow goes with his uncle Benjen to the Wall. Tyrion joins them.",https://www.imdb.com/title/tt1668746/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,3,Lord Snow,"May 1, 2011",8.6,33171,Jon begins his training with the Night's Watch; Ned confronts his past and future at King's Landing; Daenerys finds herself at odds with Viserys.,https://www.imdb.com/title/tt1829962/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,4,"Cripples, Bastards, and Broken Things","May 8, 2011",8.7,31534,"Eddard investigates Jon Arryn's murder. Jon befriends Samwell Tarly, a coward who has come to join the Night's Watch.",https://www.imdb.com/title/tt1829963/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,5,The Wolf and the Lion,"May 15, 2011",9.0,32792,"Catelyn has captured Tyrion and plans to bring him to her sister, Lysa Arryn, at the Vale, to be tried for his, supposed, crimes against Bran. Robert plans to have Daenerys killed, but Eddard refuses to be a part of it and quits.",https://www.imdb.com/title/tt1829964/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,6,A Golden Crown,"May 22, 2011",9.1,32433,"While recovering from his battle with Jaime, Eddard is forced to run the kingdom while Robert goes hunting. Tyrion demands a trial by combat for his freedom. Viserys is losing his patience with Drogo.",https://www.imdb.com/title/tt1837862/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,7,You Win or You Die,"May 29, 2011",9.2,32950,"Robert has been injured while hunting and is dying. Jon and the others finally take their vows to the Night's Watch. A man, sent by Robert, is captured for trying to poison Daenerys. Furious, Drogo vows to attack the Seven Kingdoms.",https://www.imdb.com/title/tt1837863/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,8,The Pointy End,"Jun 5, 2011",9.0,30831,The Lannisters press their advantage over the Starks; Robb rallies his father's northern allies and heads south to war; The White Walkers attack the Wall; Tyrion returns to his father with some new friends.,https://www.imdb.com/title/tt1837864/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,9,Baelor,"Jun 12, 2011",9.6,43057,Robb goes to war against the Lannisters. Jon finds himself struggling on deciding if his place is with Robb or the Night's Watch. Drogo has fallen ill from a fresh battle wound. Daenerys is desperate to save him.,https://www.imdb.com/title/tt1851398/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,1,10,Fire and Blood,"Jun 19, 2011",9.5,37918,Robb vows to get revenge on the Lannisters. Jon must officially decide if his place is with Robb or the Night's Watch. Daenerys says her final goodbye to Drogo.,https://www.imdb.com/title/tt1851397/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,2,1,The North Remembers,"Apr 1, 2012",8.7,29613,Tyrion arrives at King's Landing to take his father's place as Hand of the King. Stannis Baratheon plans to take the Iron Throne for his own. Robb tries to decide his next move in the war. The Night's Watch arrive at the house of Craster.,https://www.imdb.com/title/tt1971833/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
Game of Thrones,2,2,The Night Lands,"Apr 8, 2012",8.5,28063,"Arya makes friends with Gendry. Tyrion tries to take control of the Small Council. Theon arrives at his home, Pyke, in order to persuade his father into helping Robb with the war. Jon tries to investigate Craster's secret.",https://www.imdb.com/title/tt2069318/,tt0944947,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia."
