tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
The Return of Sherlock Holmes,1,1,The Empty House,"Jul 9, 1986",8.1,846,"Believed dead after his fatal encounter with Professor Moriarity three years earlier, Sherlock Holmes returns to England to foil a plot to murder him by a former Moriarity gang member.",https://www.imdb.com/title/tt0685622/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,2,The Priory School,"Jul 16, 1986",8.0,808,The headmaster of a prestigious prep school calls on Holmes for help when the ten year old only son of powerful but publicity-shy duke disappears.,https://www.imdb.com/title/tt0685626/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,3,The Second Stain,"Jul 23, 1986",8.1,827,"Holmes is asked by the country's Prime Minister to aid in the recovery of a stolen diplomatic letter, which, if published, might lead England into war.",https://www.imdb.com/title/tt0210968/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,4,The Musgrave Ritual,"Jul 30, 1986",8.4,848,An obscure family document containing an enigmatic ritual holds the key to a hidden treasure if Holmes can decipher the mystery.,https://www.imdb.com/title/tt0685625/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,5,The Abbey Grange,"Aug 6, 1986",8.0,807,Holmes is called to a manor house to investigate the brutal murder of a country lord with a fireplace poker and reconcile the story of his bruised and battered wife with the facts.,https://www.imdb.com/title/tt0685619/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,6,The Man with the Twisted Lip,"Aug 13, 1986",8.0,775,"Responding to a grieving wife, Holmes investigates the apparent murder of her husband in an apartment above an opium den.",https://www.imdb.com/title/tt0685624/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,1,7,The Six Napoleons,"Aug 20, 1986",8.0,823,Inspector Lastrade reveals to Holmes that someone has been inexplicably breaking into homes for the senseless purpose of breaking small busts of Napoleon.,https://www.imdb.com/title/tt0685629/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,2,1,The Devil's Foot,"Apr 6, 1988",8.1,776,"While convalescing in Cornwall, a depressive Holmes investigates the apparent death from apoplexy of a local woman and the unexplained sudden dementia of her two brothers.",https://www.imdb.com/title/tt0685621/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,2,2,Silver Blaze,"Apr 13, 1988",7.8,716,Holmes investigates the disappearance of a champion racehorse and the murder of its trainer on a lonely moor.,https://www.imdb.com/title/tt0685618/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,2,3,Wisteria Lodge,"Apr 20, 1988",7.4,714,A bored Holmes eagerly accepts a case involving the disappearance of an amateur Spanish cartographer as well as his servants from his rented country lodge.,https://www.imdb.com/title/tt0685630/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
The Return of Sherlock Holmes,2,4,The Bruce Partington Plans,"Apr 27, 1988",8.0,699,Sherlock's brother Mycroft enlists his younger sibling to locate missing patent plans that pertain to a strategically critical state-of-the-art submarine.,https://www.imdb.com/title/tt0685620/,tt0090509,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans."
