tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Avatar: The Last Airbender,1,0,Avatar: The Last Airbender,"Feb 21, 2005",8.5,1944,"Sokka and his sister Kya - later renamed Katara, must travel the world to find masters for Aang, who is the Avatar. However, they must evade a critical foe, Prince Zuko of the Fire Nation, who wants to capture Aang.",https://www.imdb.com/title/tt5827942/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,1,The Boy in the Iceberg,"Feb 21, 2005",8.0,4616,The legend of the Avatar is told. Katara and Sokka find a strange boy within an iceberg.,https://www.imdb.com/title/tt0801470/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,2,The Avatar Returns,"Feb 21, 2005",8.2,4080,Aang and Katara inadvertently set off a trap the brings the warmongering Fire Nation to the Southern Water Tribe's peaceful village at the South Pole.,https://www.imdb.com/title/tt0772328/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,3,The Southern Air Temple,"Feb 25, 2005",8.4,3980,"After his departure from the Southern Air Temple 100 years ago, an excited Aang finally returns home but is disillusioned by what he finds there.",https://www.imdb.com/title/tt0805800/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,4,The Warriors of Kyoshi,"Mar 4, 2005",8.1,3847,"The gang arrives at Kyoshi Island and are captured by some Kyoshi warriors. When Aang reveals that he is the avatar, news quickly spreads out and suddenly reaches to Prince Zuko who then goes to Kyoshi Island to capture him.",https://www.imdb.com/title/tt0516776/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,5,The King of Omashu,"Mar 18, 2005",8.1,3848,Aang's abilities as an airbender are challenged by a king.,https://www.imdb.com/title/tt0760062/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,6,Imprisoned,"Mar 25, 2005",7.9,3795,"In a nearby Earth Village, the gang meets a teenage earthbender named Haru. This village lives in fear of the Fire Nation, for soldiers there capture any earthbenders they can find.",https://www.imdb.com/title/tt0516774/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,7,"The Spirit World: Winter Solstice, Part 1","Apr 8, 2005",8.1,3637,Aang and friends visit a village being terrorized by an angry spirit. Iroh is captured by Earth Kingdom soldiers.,https://www.imdb.com/title/tt0805801/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,8,"Avatar Roku: Winter Solstice, Part 2","Apr 15, 2005",8.8,3915,"To contact the spirit of the previous Avatar, Aang must reach a temple in the Fire Nation before the sun sets on the following day. There he will learn what he must do to restore balance to the world. Zuko must defy his banishment to follow Aang.",https://www.imdb.com/title/tt0800734/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
Avatar: The Last Airbender,1,9,The Waterbending Scroll,"Apr 29, 2005",7.9,3591,"Katara, desperate to improve her abilities and teach Aang, steals an expensive waterbending scroll from pirates, causing them to pursue the group.",https://www.imdb.com/title/tt0822879/,tt0417299,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world."
