tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Young Justice,1,1,Independence Day,"Nov 26, 2010",8.7,2662,Three teenage sidekicks decide to investigate a fire at a genetics laboratory... and discover a plot to create a clone of Superman.,https://www.imdb.com/title/tt1758556/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,2,Fireworks,"Nov 26, 2010",8.8,2556,"Robin, Kid Flash, and Aqualad are captured and only Superboy, the telepathically controlled clone of Superman, can free them. As they struggle to reach the surface, they must do battle with the transformed scientist known as Blockbuster.",https://www.imdb.com/title/tt1758557/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,3,Welcome to Happy Harbor,"Jan 21, 2011",7.9,2484,"Batman has yet to assign the team a mission, and the team grows restless. A fire at a nearby power plant is the team's first mission or is it just a test?",https://www.imdb.com/title/tt1802127/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,4,Drop-Zone,"Jan 28, 2011",8.4,2436,Batman sends the team on its first official mission - to observe and report on a Venom Factory. The team chooses its leader.,https://www.imdb.com/title/tt1802125/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,5,Schooled,"Feb 4, 2011",8.7,2426,Young Justice is assigned transport duty. To deliver parts of an android that has duplicated the powers of several Justice Leaguers. The creator of the android wants him back.,https://www.imdb.com/title/tt1802126/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,6,Infiltrator,"Feb 11, 2011",8.8,2393,Roy rescues a scientist from the League of Shadows. He asks Young Justice to protect her and neutralize the weapon that she was working on. Artemis joins the team.,https://www.imdb.com/title/tt1830446/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,7,Denial,"Feb 18, 2011",8.9,2399,"When the team investigates the disappearance of Kent Nelson (formerly Doctor Fate), the scientific-minded Wally West is forced to confront his disbelief in magic while battling Abra Kadabra and Klarion the Witch Boy for the ultra-powerful helmet of fate.",https://www.imdb.com/title/tt1830445/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,8,Downtime,"Mar 4, 2011",8.3,2392,"After a poor performance during a mission, Batman gives the team some time off. Aqualad considers going back to Atlantis.",https://www.imdb.com/title/tt1832267/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,9,Bereft,"Mar 11, 2011",9.1,2404,"The team awakens in the Biaylan desert with amnesia. Miss Martian tries to unite the team to restore their memories, and must find the cause of their amnesia.",https://www.imdb.com/title/tt1851821/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,10,Targets,"Sep 16, 2011",8.9,2370,Red Arrow has to protect one villain from another in order to ensure that peace talks between two warring nations go well.,https://www.imdb.com/title/tt1918595/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,11,Terrors,"Sep 23, 2011",9.1,2364,"Batman assigns Superboy and Miss Martian to go undercover inside Belle Reve, a federal prison designed to house the world's worst super-villains.",https://www.imdb.com/title/tt2039298/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,12,Homefront,"Sep 30, 2011",9.3,2395,"When the cave is attacked, can Artemis and Robin - the two teens without super-powers - save the Team (or even themselves) from the unknown invaders?",https://www.imdb.com/title/tt2036320/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,13,Alpha Male,"Oct 7, 2011",8.5,2320,"When Batman sends the Team and new ""den-mother"" Captain Marvel to India to investigate bizarre reports of armed animals attacking human beings, can Aqualad pull his fractured Team together?",https://www.imdb.com/title/tt2039299/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
Young Justice,1,14,Revelation,"Oct 14, 2011",9.0,2338,"Batman assigns the Team to battle the Injustice League, when plant creatures they control begin a global assault.",https://www.imdb.com/title/tt2039300/,tt1641384,Teenage superheroes strive to prove themselves as members of the Justice League.
