tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
Feud: Bette and Joan,1,1,Pilot,"Mar 5, 2017",8.6,1400,"Cast aside by Hollywood, screen legends Joan Crawford and Bette Davis battle each other when they sign up for What Ever Happened To Baby Jane?",tt1984119
Feud: Bette and Joan,1,2,The Other Woman,"Mar 12, 2017",8.4,1100,"With production on Baby Jane underway, Bette and Joan form an alliance, but outside forces conspire against them.",tt1984119
Feud: Bette and Joan,1,3,Mommie Dearest,"Mar 19, 2017",8.8,1100,"As production reaches its climax, Bette and Joan clash over every last detail, while both face private struggles.",tt1984119
Feud: Bette and Joan,1,4,"More, or Less","Mar 26, 2017",8.5,988,"As What Ever Happened to Baby Jane? opens, Bette and Joan face uncertain prospects, Bob deals with his own difficulties, and Pauline makes a surprising offer.",tt1984119
Feud: Bette and Joan,1,5,And the Winner Is... (The Oscars of 1963),"Apr 2, 2017",9.3,1200,"The fallout from the Oscar nominations leads to underhanded tactics from Joan, while Bette relishes the opportunity to break a record.",tt1984119
Feud: Bette and Joan,1,6,Hagsploitation,"Apr 9, 2017",8.4,872,"Hungry for another hit, Warner pressures Bob into bringing the original team back together for another project, while Joan receives a surprising blackmail threat.",tt1984119
Feud: Bette and Joan,1,7,Abandoned!,"Apr 16, 2017",8.9,940,"With production of Hush...Hush, Sweet Charlotte' underway, the feud intensifies; Bette reveals her vulnerabilities to Bob.",tt1984119
Feud: Bette and Joan,1,8,You Mean All This Time We Could Have Been Friends?,"Apr 23, 2017",9.3,1100,"Joan accepts a leading role on a new film, despite her deteriorating health; Faced with a new rival, Bette reflects on her misplaced feud with Joan.",tt1984119
