tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
My Brilliant Friend,1,1,Le Bambole,"Nov 18, 2018",8.2,715,"The disappearance of her old friend, Lila Cerrullo, causes 60-year-old author Elena Greco to reflect on the early days of their friendship in 1950s Naples, when Elena and Lila are two very different girls at the top of their class. When the girls discover the underground lair of Don Achille, a criminal figure who controls the neighborhood, they decide to confront him, facing their fears together and laying the cornerstone of a lasting friendship and rivalry.",https://www.imdb.com/title/tt8139600/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,2,I soldi,"Nov 19, 2018",8.7,609,[HBO] HD. 'I Soldi (The Money).' (Season One) Elena and Lila fight to continue their education; a death changes things in the neighborhood forever.,https://www.imdb.com/title/tt8139608/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,3,Le metamorfosi,"Nov 25, 2018",8.3,509,"[HBO] HD. 'Le Metamorfosi (The Metamorphoses).' (Season One) Now teens, Elena and Lila struggle to connect as their futures diverge.",https://www.imdb.com/title/tt8139614/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,4,La smarginatura,"Nov 26, 2018",8.5,497,[HBO] HD. 'Le Smarginatura (Dissolving Margins).' (Season One) Elena enters high school as Lila ignores her many suitors.,https://www.imdb.com/title/tt8139616/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,5,Le scarpe,"Dec 2, 2018",8.1,455,"Elena grows tired of Gino, while Lila rejects two potential suitors at a cost; a rare outing into the city turns violent; Elena worries about not being there for Lila after accepting an invitation to spend the summer away from the neighborhood.",https://www.imdb.com/title/tt8139618/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,6,L'isola,"Dec 3, 2018",8.8,513,"On the island of Ischia, Elena runs into the Sarratore family, reigniting her childhood crush on Nino; Lila's resistance to Marcello's pressing courtship reaches a breaking point; an unexpected encounter leaves Elena shaken on her 15th birthday.",https://www.imdb.com/title/tt8139620/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,7,I fidanzati,"Dec 9, 2018",8.1,421,"Elena returns to Naples and finds out that Lila is romantically involved with Stefano, despite Marcello's advances. While Lila embraces that luxurious lifestyle Elena decides to reciprocate romantic advances.",https://www.imdb.com/title/tt8139622/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,1,8,La promessa,"Dec 10, 2018",8.7,474,"The shoe sales are slow, so Stefano makes a deal with the Solares despite Lila's objections. Elena is thrown out of class for expressing her mind, she writes an article about that. Lila's wedding day arrives.",https://www.imdb.com/title/tt8139624/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,1,Il nuovo cognome,"Mar 16, 2020",8.2,399,Lenu and Lila continue their lives in different path: Lila works in the shoe store and Elena returns to school.,https://www.imdb.com/title/tt9413910/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,2,Il corpo,"Feb 10, 2020",8.3,325,Antonio is mad as Lenu for trying to stop his draft to the army. Stefano hits Lila and opens his heart to Lenu. Lila is mad at Lenu for trying to reconcile Stefano and her.,https://www.imdb.com/title/tt9413912/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,3,Scancellare,"Feb 17, 2020",8.3,318,"Lila invests her energy into the grocery store, even on the expense of her health - But she refuses to have her photo in the shoe store. Elena is invited to a party at her teacher's home and Lila wants to join her.",https://www.imdb.com/title/tt9413914/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,4,Il bacio,"Feb 17, 2020",8.4,313,"On Lila's request, Lenu joins her and Pinuccia at Ischia for the summer. They meet Nino Sarratore, and both are attracted to him.",https://www.imdb.com/title/tt9413916/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,5,Il tradimento,"Feb 24, 2020",8.5,304,"Lila and Nino get dangerously close to each other during the summer vacation in Ischia. This breaks Lenu's heart, feeling twice betrayed.",https://www.imdb.com/title/tt9413918/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,6,La rabbia,"Feb 24, 2020",8.4,284,"Following the vacation in Ischia Elena disconnects from Lila and Nino. Lila decides she cannot go on with her life, so she leaves Stefano and moves in with Nino. Elena travels to Pisa for her university studies. Antonio returns broken from him military service and looks for work.",https://www.imdb.com/title/tt9413922/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,7,I fantasmi,"Mar 2, 2020",8.6,304,"Elena enjoys her life as a student in Pisa. When she is sick she reads the notebooks Lila gave her during her visit to Naples, and learns what Lila has gone through during the years.",https://www.imdb.com/title/tt9413924/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,2,8,La fata blu,"Mar 2, 2020",9.0,375,"Elena graduates university, meets a man from a nice family and returns to Naples. When she returns home she is told that Lila left home with her son. While in Pisa Elena wrote a novel based on her life.",https://www.imdb.com/title/tt9413926/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,1,Sconcezze,"Feb 28, 2022",8.2,156,"Based on ""Those Who Leave and Those Who Stay"", the third book in author Elena Ferrante's quadrilogy.",https://www.imdb.com/title/tt12240066/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,2,La febbre,"Mar 6, 2022",8.8,158,"Enzo and Pasquale, Elena's childhood friends get her in the middle of the night to go to Lila who's sick in bed. Lila tells her how she reached that state.",https://www.imdb.com/title/tt14141628/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,3,La cura,"Mar 14, 2022",8.4,115,Elena decides she's going to help Lila and takes her to doctors. Elena start writing in the newspaper about the rough state of the laborers. Lila decides to return to the neighborhood though it is a call for trouble.,https://www.imdb.com/title/tt14141632/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,4,Guerra fredda,"Mar 28, 2022",8.5,110,"Elena marries Pietro, but is unhappy: she gets pregnant and feels trapped at home and unable to write.",https://www.imdb.com/title/tt14141636/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,5,Terrore,"Mar 28, 2022",8.5,91,Elena and Pietro's relationship continue to deteriorate. Pasquale and Nadia come to visit Elena at Florence. Lila sends her son Gennaro to spend the summer with Elena and her family.,https://www.imdb.com/title/tt18293314/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,6,Diventare,"Apr 4, 2022",9.0,96,Elena visits Naples and to her dismay finds out her family is in attached to the Solaras. Pietro meets Elena's Naples acquaintances. Lila works for Michele Solara.,https://www.imdb.com/title/tt18293326/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,7,Ancora tu,"Apr 11, 2022",8.6,62,Franco and Silvia's trauma gets Elena to write again. Nino comes to Florence and meets Elena and her family. Elena is enchanted with Nino again.,https://www.imdb.com/title/tt18335970/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
My Brilliant Friend,3,8,"Chi fugge, chi resta","Apr 18, 2022",8.7,79,"Nino stays at Elena and Pietro's home. While Elena and Pietro grow farther apart, Elena and Nino get closer together. Elena publishes a new book. Lila gives Elena bad news from the neighborhood.",https://www.imdb.com/title/tt18347234/,tt7278862,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.
