tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
The Adventures of Sherlock Holmes,1,1,A Scandal in Bohemia,"Apr 24, 1984",7.9,1252,"Sherlock Holmes finds himself evenly matched when he is employed by the King of Bohemia to retrieve an indiscreet photograph from the American actress and singer, Irene Adler.",https://www.imdb.com/title/tt0506445/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,2,The Dancing Men,"May 1, 1984",8.1,1140,A gentleman is baffled when the childish drawings of little dancing men terrify his American wife. Sherlock Holmes soon discovers why.,https://www.imdb.com/title/tt0506449/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,3,The Naval Treaty,"May 8, 1984",7.9,1006,An unknown thief steals an important naval treaty from a Foreign Office clerk; Sherlock Holmes sets out to find it.,https://www.imdb.com/title/tt0506452/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,4,The Solitary Cyclist,"May 15, 1984",8.1,1039,A strange man on a bicycle follows a young music teacher as she bicycles on a lonely road to and from the city.,https://www.imdb.com/title/tt0506456/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,5,The Crooked Man,"May 22, 1984",7.9,983,"Col. Barclay is found dead and his wife is arrested for the murder, but Holmes is convinced a missing door key will reveal the true killer.",https://www.imdb.com/title/tt0506448/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,6,The Speckled Band,"May 29, 1984",8.3,1049,A young woman asks for Holmes' help when her ill-tempered stepfather moves her into the same room where her sister died under mysterious circumstances.,https://www.imdb.com/title/tt0506457/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,1,7,The Blue Carbuncle,"Jun 5, 1984",8.1,971,"When the Countess of Morcar's priceless blue carbuncle is stolen, a reformed thief is charged with the crime.",https://www.imdb.com/title/tt0506446/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,1,The Copper Beeches,"Aug 25, 1985",8.1,943,"Mr. Rucastle's odd requirements for governess Violet Hunter, such as cutting her hair and wearing certain dresses, alarm her so she seeks Holmes' advice.",https://www.imdb.com/title/tt0506447/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,2,The Greek Interpreter,"Sep 1, 1985",8.0,896,An unsavory gang kidnaps a Greek interpreter and forces him to relate their demands to an abductee who knows only the Greek tongue.,https://www.imdb.com/title/tt0506451/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,3,The Norwood Builder,"Sep 8, 1985",8.2,877,"When a notorious retired builder is found dead, his recently-named heir is the prime suspect.",https://www.imdb.com/title/tt0506453/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,4,The Resident Patient,"Sep 15, 1985",8.1,861,A mysterious man sets up a new doctor in a posh practice for a percentage of his fees.,https://www.imdb.com/title/tt0506455/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,5,The Red Headed League,"Sep 22, 1985",8.4,981,What seems at first to be a harmless prank played upon a red-headed man is soon revealed to be much more: a sinister scheme devised by the Napoleon of Crime.,https://www.imdb.com/title/tt0506454/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
The Adventures of Sherlock Holmes,2,6,The Final Problem,"Sep 29, 1985",8.5,960,Holmes and Watson travel to Europe to escape Moriarty's vengeance.,https://www.imdb.com/title/tt0506450/,tt0086661,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem."
