tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,episode_url,encoded_title,show_desc
Monster,1,1,Herr Doktor Tenma,"Apr 6, 2004",8.2,696,"Doctor Tenma is a brilliant Japanese neurosurgeon who works at Eisler Memorial Hospital in Germany. He is doing well professionally and is even engaged to the director's daughter, Eva. One day, a boy with a gunshot wound to the head is brought to him.",https://www.imdb.com/title/tt0906232/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,2,Downfall,"Apr 14, 2004",8.4,589,"Dr. Tenma operates on the boy, disregarding the director's orders. The breach of control leads to Dr. Tenma losing his privileges and position as chief surgeon.",https://www.imdb.com/title/tt1319940/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,3,Murder Case,"Apr 21, 2004",7.9,546,"The three doctors are found dead, while the twins are reported missing. Tenma becomes a prime suspect for the murder. The chairman reinstates Tenma as the chief surgeon. Nine years later, a suspect in Lunge's robbery investigation is operated by Tenma and can only say one sentence after waking up.",https://www.imdb.com/title/tt1319943/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,4,Night of Punishment,"Apr 28, 2004",9.0,664,"The suspect Yunkers wakes up. Lunge tries to get a confession from him but fails. The following night, Tenma comes to the hospital with a gift and finds Yunkers running away scared and chases after him to a building. Tenma finds Yunkers held at gunpoint by a man he knows.",https://www.imdb.com/title/tt1319944/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,5,The Girl from Heidelberg,May 2004,7.9,492,"In Heidelberg, a girl named Nina Fortner rushes to class. She is a top student and is admired by everyone. She works as a part time pizza delivery girl and also takes karate classes. Nina comes home to find a corny romantic email written to her by an unknown boy. In Koln, Tenma searches for the identity of Yohan. He finds that Yohan lived in a lot of places and went b... Read all",https://www.imdb.com/title/tt1319948/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,6,Reported Disappearance,May 2004,8.4,470,"Tenma visits a Heidelberg newspaper agency. He is permitted by a reporter to look through the archives for the article about the twins' disappearance. They find that Mr.Fortner had filed a missing person's report on a boy. Meanwhile, It's Nina's 20th birthday. She goes to the school counselor to talk about her fainting. Upon recollection, Nina says that the boy made h... Read all",https://www.imdb.com/title/tt1319946/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,7,Mansion of Tragedy,"May 19, 2004",8.4,458,"Tenma and Nina come back to the house and find that the reporter and Nina's parents are dead. They are escorted by two police officers. On the way, Tenma realizes that the officers know more things than they are letting on. He grows suspicious and jumps off a bridge to a river with Nina. The following morning, on the river bank, Nina remembers everything from her past... Read all",https://www.imdb.com/title/tt1319942/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,8,The Fugitive,"May 26, 2004",7.5,427,"Inspector Lunge visits Eva Heinemann for information on the tie. Eva says she doesn't know anything about it. Later,at the hospital, Eva confesses her love to Tenma. He doesn't reciprocate. Eva threatens him that she would tell the police about the tie. Tenma resigns from the post. After taking Eva's info, the police round up the hospital to arrest Tenma.",https://www.imdb.com/title/tt1319947/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,9,Rouhei to shoujo,Jun 2004,8.6,485,"It is monsoon season. Inspector Lunge interrogates a mercenary, Mr. Hugo Benhardt who trained Dr. Tenma with firearms five months ago. During the stint, Tenma harmonizes Mr. Hugo's life with the little chore girl whose mother he killed during Myanmar war.",https://www.imdb.com/title/tt1319938/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
Monster,1,10,The Past That Was Erased,Jun 2004,7.7,399,"A city council member and his wife are killed in Verden, Germany. Tenma believes that Johan could be the murderer, so he breaks into the council member's home for clues. There he meets a petty thief named Heckel. Heckel says that he saw the murderer and leads Tenma to the murderer's house...",https://www.imdb.com/title/tt1319950/,tt0434706,A brilliant neurosurgeon finds his life in utter turmoil after getting involved with a psychopathic former patient.
